Seed,Task,Model,Popsize,Generations,Mutation_rate,Selection_strength,adaptation_rate,richness,variance
2,181,Equal,500,2000,1e-05,0.1,0.001,1.36363636363636,0.0531097425742574
2,182,Equal,1000,4000,1e-05,0.1,0.001212,1.63636363636364,0.0886635297029703
2,183,Equal,2500,10000,1e-05,0.1,0.0032392,3.27272727272727,0.354103895049505
2,184,Equal,5000,20000,1e-05,0.1,0.0043087,4.59090909090909,0.686077528712871
2,185,Equal,7500,30000,1e-05,0.1,0.00462593333333334,5.63636363636364,0.850924801980198
2,186,Equal,10000,40000,1e-05,0.1,0.0054189,6.77272727272727,1.23897315346535
2,187,Equal,25000,1e+05,1e-05,0.1,0.0059344,10.4090909090909,3.03946584158416
2,188,Equal,50000,2e+05,1e-05,0.1,0.0060407,16.4090909090909,5.98947331683168
2,189,Equal,75000,3e+05,1e-05,0.1,0.00615873333333333,21.5454545454545,9.18166247524752
2,190,Equal,1e+05,4e+05,1e-05,0.1,0.00618775,25.8181818181818,12.2251134653465
2,191,Equal,500,2000,1e-05,0.1,0.001,1.45454545454545,0.0743813861386139
2,192,Equal,1000,4000,1e-05,0.1,0.001,1.54545454545455,0.0785947871287129
2,193,Equal,2500,10000,1e-05,0.1,0.0032228,3.40909090909091,0.404772313861386
2,194,Equal,5000,20000,1e-05,0.1,0.0045413,4.36363636363636,0.708233636633663
2,195,Equal,7500,30000,1e-05,0.1,0.00477713333333333,5.27272727272727,0.878832336633663
2,196,Equal,10000,40000,1e-05,0.1,0.0055834,6.45454545454545,1.25897634158416
2,197,Equal,25000,1e+05,1e-05,0.1,0.00602834,11.8181818181818,3.23182326732673
2,198,Equal,50000,2e+05,1e-05,0.1,0.006152,16.5909090909091,6.18182594059406
2,199,Equal,75000,3e+05,1e-05,0.1,0.0060198,20.8181818181818,8.96642301980198
2,200,Equal,1e+05,4e+05,1e-05,0.1,0.0062205,25.8181818181818,12.3114963861386
3,1,Equal,500,2000,5e-05,0.1,0.00328599999999999,2.45454545454545,0.226256336633663
3,2,Equal,1000,4000,5e-05,0.1,0.00456350000000001,3.36363636363636,0.384775465346535
3,3,Equal,2500,10000,5e-05,0.1,0.007871,5.36363636363636,1.03297869306931
3,4,Equal,5000,20000,5e-05,0.1,0.009306,7.54545454545455,1.88599979207921
3,5,Equal,7500,30000,5e-05,0.1,0.00966553333333333,10.5,2.73861499009901
3,6,Equal,10000,40000,5e-05,0.1,0.0101402,12.2272727272727,3.65430544554455
3,7,Equal,25000,1e+05,5e-05,0.1,0.01020238,22.2727272727273,8.60410975247525
3,8,Equal,50000,2e+05,5e-05,0.1,0.0106815,34.6363636363636,18.1196255940594
3,9,Equal,75000,3e+05,5e-05,0.1,0.0107710666666667,50.6363636363636,27.5354702970297
3,10,Equal,1e+05,4e+05,5e-05,0.1,0.01083525,63.4545454545455,37.1375445544554
3,11,Equal,500,2000,5e-05,0.1,0.0023,2.36363636363636,0.183892693069307
3,12,Equal,1000,4000,5e-05,0.1,0.0045805,3.27272727272727,0.455656425742574
3,13,Equal,2500,10000,5e-05,0.1,0.0069452,5.40909090909091,0.978058965346535
3,14,Equal,5000,20000,5e-05,0.1,0.0092728,8.68181818181818,1.86888374752475
3,15,Equal,7500,30000,5e-05,0.1,0.00956293333333333,10.5,2.78765686633663
3,16,Equal,10000,40000,5e-05,0.1,0.0103336,12.7727272727273,3.72690995049505
3,17,Equal,25000,1e+05,5e-05,0.1,0.01076954,22.5909090909091,9.23839876237624
3,18,Equal,50000,2e+05,5e-05,0.1,0.0106611,36.5909090909091,18.2207704455446
3,19,Equal,75000,3e+05,5e-05,0.1,0.0106522666666667,50.5,27.1572118811881
3,20,Equal,1e+05,4e+05,5e-05,0.1,0.01090265,64.0909090909091,36.8885207920792
3,21,Equal,500,2000,5e-05,0.1,0.00367800000000001,2.13636363636364,0.265460772277228
3,22,Equal,1000,4000,5e-05,0.1,0.002538,2.77272727272727,0.290599732673267
3,23,Equal,2500,10000,5e-05,0.1,0.0072776,6,0.923418153465347
3,24,Equal,5000,20000,5e-05,0.1,0.0083858,8.04545454545455,1.70148214851485
3,25,Equal,7500,30000,5e-05,0.1,0.0086618,10.4090909090909,2.47890998514852
3,26,Equal,10000,40000,5e-05,0.1,0.01024525,12.7727272727273,3.89771292079208
3,27,Equal,25000,1e+05,5e-05,0.1,0.01044868,24.7272727272727,8.93302430693069
3,28,Equal,50000,2e+05,5e-05,0.1,0.0105572,37.1363636363636,17.9954627227723
3,29,Equal,75000,3e+05,5e-05,0.1,0.0106392,50.6363636363636,26.9699975247525
3,30,Equal,1e+05,4e+05,5e-05,0.1,0.01078635,61.6363636363636,36.0935074257426
3,31,Equal,500,2000,5e-05,0.1,0.00177799999999999,1.68181818181818,0.10071100990099
3,32,Equal,1000,4000,5e-05,0.1,0.0040475,3.18181818181818,0.404916044554455
3,33,Equal,2500,10000,5e-05,0.1,0.0083594,5.31818181818182,1.06842165841584
3,34,Equal,5000,20000,5e-05,0.1,0.0096805,8.22727272727273,1.9435572970297
3,35,Equal,7500,30000,5e-05,0.1,0.00999506666666667,10.5,2.85246029207921
3,36,Equal,10000,40000,5e-05,0.1,0.00920045,12.3181818181818,3.32024930693069
3,37,Equal,25000,1e+05,5e-05,0.1,0.0101084,21.0909090909091,8.54304589108911
3,38,Equal,50000,2e+05,5e-05,0.1,0.0105778,36.3181818181818,18.0105113366337
3,39,Equal,75000,3e+05,5e-05,0.1,0.0105458,51.0454545454546,26.3900638613861
3,40,Equal,1e+05,4e+05,5e-05,0.1,0.0103277,59.1818181818182,34.0967524752475
3,41,Equal,500,2000,5e-05,0.1,0.00266199999999999,2.27272727272727,0.201079564356436
3,42,Equal,1000,4000,5e-05,0.1,0.0048265,3.22727272727273,0.442104044554455
3,43,Equal,2500,10000,5e-05,0.1,0.0074642,5.68181818181818,1.0572965049505
3,44,Equal,5000,20000,5e-05,0.1,0.0086946,8.45454545454546,1.7627715
3,45,Equal,7500,30000,5e-05,0.1,0.00911566666666667,10.8636363636364,2.66408085148515
3,46,Equal,10000,40000,5e-05,0.1,0.01007155,12.3181818181818,3.68355900990099
3,47,Equal,25000,1e+05,5e-05,0.1,0.00987912,22.0909090909091,8.28050024752475
3,48,Equal,50000,2e+05,5e-05,0.1,0.0105321,36.5909090909091,18.0771569306931
3,49,Equal,75000,3e+05,5e-05,0.1,0.0108151333333333,51,27.4001747524753
3,50,Equal,1e+05,4e+05,5e-05,0.1,0.0107461,63.7272727272727,36.6023653465347
3,51,Equal,500,2000,5e-05,0.1,0.003896,2.04545454545455,0.186428198019802
3,52,Equal,1000,4000,5e-05,0.1,0.00528700000000001,3.59090909090909,0.524681777227723
3,53,Equal,2500,10000,5e-05,0.1,0.0072414,5.45454545454545,1.08267517326733
3,54,Equal,5000,20000,5e-05,0.1,0.0082102,7.86363636363636,1.66874305445545
3,55,Equal,7500,30000,5e-05,0.1,0.0093342,9.68181818181818,2.6292680990099
3,56,Equal,10000,40000,5e-05,0.1,0.00948165,12.6363636363636,3.59089326732673
3,57,Equal,25000,1e+05,5e-05,0.1,0.0107943,22.5454545454546,9.36410158415842
3,58,Equal,50000,2e+05,5e-05,0.1,0.0109394,36.1363636363636,18.7230836633663
3,59,Equal,75000,3e+05,5e-05,0.1,0.0105868666666667,50.1363636363636,27.0764851485149
3,60,Equal,1e+05,4e+05,5e-05,0.1,0.01053925,62.3636363636364,35.371348019802
3,61,Equal,500,2000,5e-05,0.1,0.00552,2.95454545454545,0.417866554455446
3,62,Equal,1000,4000,5e-05,0.1,0.00538200000000001,3.5,0.514574549504951
3,63,Equal,2500,10000,5e-05,0.1,0.007583,5.54545454545455,0.995439420792079
3,64,Equal,5000,20000,5e-05,0.1,0.0079303,7.81818181818182,1.64308011881188
3,65,Equal,7500,30000,5e-05,0.1,0.0100552666666667,10.1818181818182,2.76519301980198
3,66,Equal,10000,40000,5e-05,0.1,0.01028035,13,3.72287207920792
3,67,Equal,25000,1e+05,5e-05,0.1,0.01087828,23.5454545454546,9.44059356435644
3,68,Equal,50000,2e+05,5e-05,0.1,0.0105954,37.9090909090909,17.9754905940594
3,69,Equal,75000,3e+05,5e-05,0.1,0.0106820666666667,50.5,27.1545193069307
3,70,Equal,1e+05,4e+05,5e-05,0.1,0.0106346,64.4545454545455,35.864150990099
3,71,Equal,500,2000,5e-05,0.1,0.00252399999999999,2.22727272727273,0.147359524752475
3,72,Equal,1000,4000,5e-05,0.1,0.002132,2.86363636363636,0.24567799009901
3,73,Equal,2500,10000,5e-05,0.1,0.0079084,5.54545454545455,0.957802227722772
3,74,Equal,5000,20000,5e-05,0.1,0.0093552,7.86363636363636,1.80921742574257
3,75,Equal,7500,30000,5e-05,0.1,0.010132,10.5909090909091,2.84446316831683
3,76,Equal,10000,40000,5e-05,0.1,0.00984745,12.5,3.48173455445545
3,77,Equal,25000,1e+05,5e-05,0.1,0.01022366,22.6818181818182,8.89420326732673
3,78,Equal,50000,2e+05,5e-05,0.1,0.0106798,36.9090909090909,18.2153559405941
3,79,Equal,75000,3e+05,5e-05,0.1,0.0104962666666667,49.9545454545455,26.3839554455446
3,80,Equal,1e+05,4e+05,5e-05,0.1,0.0106034,62.4545454545455,35.5559247524753
3,81,Equal,500,2000,5e-05,0.1,0.00340400000000001,2.72727272727273,0.257762673267327
3,82,Equal,1000,4000,5e-05,0.1,0.0043985,3.40909090909091,0.509349653465347
3,83,Equal,2500,10000,5e-05,0.1,0.006934,5.72727272727273,1.00715757425743
3,84,Equal,5000,20000,5e-05,0.1,0.0086544,8.5,1.83128170792079
3,85,Equal,7500,30000,5e-05,0.1,0.00917593333333333,10.5454545454545,2.59767334158416
3,86,Equal,10000,40000,5e-05,0.1,0.0094922,12.0454545454545,3.45916366336634
3,87,Equal,25000,1e+05,5e-05,0.1,0.01074102,23.5909090909091,9.3834748019802
3,88,Equal,50000,2e+05,5e-05,0.1,0.0106663,36.8181818181818,18.1143212871287
3,89,Equal,75000,3e+05,5e-05,0.1,0.0107523333333333,49.2272727272727,27.0931574257426
3,90,Equal,1e+05,4e+05,5e-05,0.1,0.01081315,62.5909090909091,36.8038306930693
3,91,Equal,500,2000,5e-05,0.1,0.00161,2.90909090909091,0.346631128712871
3,92,Equal,1000,4000,5e-05,0.1,0.0070585,3.95454545454545,0.726362910891089
3,93,Equal,2500,10000,5e-05,0.1,0.00743680000000001,5.22727272727273,0.959554287128713
3,94,Equal,5000,20000,5e-05,0.1,0.008221,8.18181818181818,1.62165132178218
3,95,Equal,7500,30000,5e-05,0.1,0.00925573333333333,10.1818181818182,2.60246381683168
3,96,Equal,10000,40000,5e-05,0.1,0.00974215,12.2272727272727,3.5525953960396
3,97,Equal,25000,1e+05,5e-05,0.1,0.01043532,22.8636363636364,9.09149841584158
3,98,Equal,50000,2e+05,5e-05,0.1,0.0106246,37.4090909090909,17.7544984158416
3,99,Equal,75000,3e+05,5e-05,0.1,0.010509,51.7272727272727,26.5523643564356
3,100,Equal,1e+05,4e+05,5e-05,0.1,0.01069205,62.4545454545455,36.1728534653465
3,101,Equal,500,2000,5e-05,0.1,0.004476,2.5,0.314968613861386
3,102,Equal,1000,4000,5e-05,0.1,0.006169,3.95454545454545,0.621604767326733
3,103,Equal,2500,10000,5e-05,0.1,0.00763579999999999,5.72727272727273,1.06432574752475
3,104,Equal,5000,20000,5e-05,0.1,0.0093305,8.04545454545455,1.86886734653465
3,105,Equal,7500,30000,5e-05,0.1,0.00928353333333333,10,2.72012168811881
3,106,Equal,10000,40000,5e-05,0.1,0.00993585,12.5,3.59884668316832
3,107,Equal,25000,1e+05,5e-05,0.1,0.01020002,21.9090909090909,8.7170894059406
3,108,Equal,50000,2e+05,5e-05,0.1,0.0105483,36.7727272727273,17.6497683168317
3,109,Equal,75000,3e+05,5e-05,0.1,0.0106524666666667,51.7727272727273,27.0875361386139
3,110,Equal,1e+05,4e+05,5e-05,0.1,0.01059115,64.0909090909091,35.8536841584158
3,111,Equal,500,2000,5e-05,0.1,0.00381399999999999,2.5,0.241006396039604
3,112,Equal,1000,4000,5e-05,0.1,0.006124,3.68181818181818,0.594601866336634
3,113,Equal,2500,10000,5e-05,0.1,0.007827,6.09090909090909,1.02428367326733
3,114,Equal,5000,20000,5e-05,0.1,0.0087833,8.18181818181818,1.86144565346535
3,115,Equal,7500,30000,5e-05,0.1,0.00935246666666666,10.2272727272727,2.6249146039604
3,116,Equal,10000,40000,5e-05,0.1,0.0097252,12.7727272727273,3.32550198019802
3,117,Equal,25000,1e+05,5e-05,0.1,0.01086326,22.8181818181818,9.44765178217822
3,118,Equal,50000,2e+05,5e-05,0.1,0.0105766,38.4090909090909,17.6441519306931
3,119,Equal,75000,3e+05,5e-05,0.1,0.0105546666666667,47.7727272727273,27.0180287128713
3,120,Equal,1e+05,4e+05,5e-05,0.1,0.0107461,64.6363636363637,36.3360643564356
3,121,Equal,500,2000,5e-05,0.1,0.00230800000000001,2,0.145330831683168
3,122,Equal,1000,4000,5e-05,0.1,0.006148,3.54545454545455,0.530657371287129
3,123,Equal,2500,10000,5e-05,0.1,0.0071464,5,0.944906292079208
3,124,Equal,5000,20000,5e-05,0.1,0.0091245,8.27272727272727,1.93304729207921
3,125,Equal,7500,30000,5e-05,0.1,0.00988913333333333,10.3636363636364,2.77335726732673
3,126,Equal,10000,40000,5e-05,0.1,0.01003095,13,3.61180613861386
3,127,Equal,25000,1e+05,5e-05,0.1,0.0102511,22.1818181818182,8.8321954950495
3,128,Equal,50000,2e+05,5e-05,0.1,0.0105574,36.9090909090909,18.0418605940594
3,129,Equal,75000,3e+05,5e-05,0.1,0.0105444666666667,50.4545454545455,26.9046846534653
3,130,Equal,1e+05,4e+05,5e-05,0.1,0.0105752,62.9090909090909,35.7268410891089
3,131,Equal,500,2000,5e-05,0.1,0.003146,2.45454545454545,0.17878699009901
3,132,Equal,1000,4000,5e-05,0.1,0.006036,3.77272727272727,0.538316128712871
3,133,Equal,2500,10000,5e-05,0.1,0.0088958,5.77272727272727,1.18821576732673
3,134,Equal,5000,20000,5e-05,0.1,0.0086563,8.27272727272727,1.6366832970297
3,135,Equal,7500,30000,5e-05,0.1,0.00914326666666667,9.95454545454546,2.53759349504951
3,136,Equal,10000,40000,5e-05,0.1,0.00957295,12.9090909090909,3.5268246039604
3,137,Equal,25000,1e+05,5e-05,0.1,0.0105098,23.2727272727273,9.14979321782178
3,138,Equal,50000,2e+05,5e-05,0.1,0.0102984,36.1363636363636,17.1644903465347
3,139,Equal,75000,3e+05,5e-05,0.1,0.010733,50.5,27.3725430693069
3,140,Equal,1e+05,4e+05,5e-05,0.1,0.01063075,64.5909090909091,36.0615405940594
3,141,Equal,500,2000,5e-05,0.1,0.00255800000000001,2.31818181818182,0.20625697029703
3,142,Equal,1000,4000,5e-05,0.1,0.0046025,3.59090909090909,0.425688292079208
3,143,Equal,2500,10000,5e-05,0.1,0.0074512,5.31818181818182,0.919338757425743
3,144,Equal,5000,20000,5e-05,0.1,0.008626,7.77272727272727,1.73105094554455
3,145,Equal,7500,30000,5e-05,0.1,0.00942926666666667,9.54545454545454,2.6090265
3,146,Equal,10000,40000,5e-05,0.1,0.0096627,12.6818181818182,3.59068732673267
3,147,Equal,25000,1e+05,5e-05,0.1,0.01059578,22.8181818181818,9.44053767326733
3,148,Equal,50000,2e+05,5e-05,0.1,0.0105052,37.1363636363636,17.9404242574257
3,149,Equal,75000,3e+05,5e-05,0.1,0.0103967333333333,49.0909090909091,27.0774698019802
3,150,Equal,1e+05,4e+05,5e-05,0.1,0.01073835,59.1818181818182,36.2721722772277
3,151,Equal,500,2000,5e-05,0.1,0.00301000000000001,2.54545454545455,0.278270891089109
3,152,Equal,1000,4000,5e-05,0.1,0.0040965,3.04545454545455,0.384997643564356
3,153,Equal,2500,10000,5e-05,0.1,0.0059416,5.09090909090909,0.758665995049505
3,154,Equal,5000,20000,5e-05,0.1,0.00985449999999999,8.22727272727273,1.95905624752475
3,155,Equal,7500,30000,5e-05,0.1,0.00918206666666667,10.0454545454545,2.52577212376238
3,156,Equal,10000,40000,5e-05,0.1,0.01085845,13.0909090909091,3.82771247524753
3,157,Equal,25000,1e+05,5e-05,0.1,0.01011598,22.7272727272727,8.64800816831683
3,158,Equal,50000,2e+05,5e-05,0.1,0.0103057,37.7727272727273,17.3591948514852
3,159,Equal,75000,3e+05,5e-05,0.1,0.0105303333333333,50.4090909090909,26.8009886138614
3,160,Equal,1e+05,4e+05,5e-05,0.1,0.01058425,64.4090909090909,36.0388158415842
3,161,Equal,500,2000,5e-05,0.1,0.004792,2.5,0.267826138613861
3,162,Equal,1000,4000,5e-05,0.1,0.0045835,3.31818181818182,0.51548202970297
3,163,Equal,2500,10000,5e-05,0.1,0.0078792,5.81818181818182,0.985121079207921
3,164,Equal,5000,20000,5e-05,0.1,0.0093298,7.95454545454545,1.8195836980198
3,165,Equal,7500,30000,5e-05,0.1,0.0094992,9.95454545454546,2.63604688118812
3,166,Equal,10000,40000,5e-05,0.1,0.00967465,12.4545454545455,3.45582262376238
3,167,Equal,25000,1e+05,5e-05,0.1,0.01071976,23.8181818181818,9.23877153465346
3,168,Equal,50000,2e+05,5e-05,0.1,0.0103079,35.6818181818182,17.6490501485149
3,169,Equal,75000,3e+05,5e-05,0.1,0.0106186666666667,51,26.7623123762376
3,170,Equal,1e+05,4e+05,5e-05,0.1,0.01075075,61.6818181818182,35.718949009901
3,171,Equal,500,2000,5e-05,0.1,0.00244799999999999,2.04545454545455,0.176648455445545
3,172,Equal,1000,4000,5e-05,0.1,0.004837,3.31818181818182,0.504645257425743
3,173,Equal,2500,10000,5e-05,0.1,0.0062752,4.54545454545455,0.782501069306931
3,174,Equal,5000,20000,5e-05,0.1,0.0092299,7.95454545454545,1.87939035643564
3,175,Equal,7500,30000,5e-05,0.1,0.009478,10.5,2.78991942574257
3,176,Equal,10000,40000,5e-05,0.1,0.0097451,13.3181818181818,3.64279975247525
3,177,Equal,25000,1e+05,5e-05,0.1,0.01053442,22.7272727272727,9.11561846534653
3,178,Equal,50000,2e+05,5e-05,0.1,0.0106158,37.6818181818182,18.4025281683168
3,179,Equal,75000,3e+05,5e-05,0.1,0.0107398666666667,51.1818181818182,27.1948910891089
3,180,Equal,1e+05,4e+05,5e-05,0.1,0.01077255,61.6363636363636,36.0830688118812
3,181,Equal,500,2000,5e-05,0.1,0.00373399999999999,2.31818181818182,0.371793168316832
3,182,Equal,1000,4000,5e-05,0.1,0.002465,2.59090909090909,0.33496246039604
3,183,Equal,2500,10000,5e-05,0.1,0.0071852,5.59090909090909,1.02907563366337
3,184,Equal,5000,20000,5e-05,0.1,0.0087968,7.81818181818182,1.77863260891089
3,185,Equal,7500,30000,5e-05,0.1,0.0087788,9.86363636363636,2.44284262376238
3,186,Equal,10000,40000,5e-05,0.1,0.01010305,12.5454545454545,3.60349188118812
3,187,Equal,25000,1e+05,5e-05,0.1,0.01037384,22.4090909090909,8.87455727722772
3,188,Equal,50000,2e+05,5e-05,0.1,0.0105781,38.9090909090909,18.0826574257426
3,189,Equal,75000,3e+05,5e-05,0.1,0.0107324,49.5909090909091,27.4580613861386
3,190,Equal,1e+05,4e+05,5e-05,0.1,0.01078855,64.8181818181818,36.5329569306931
3,191,Equal,500,2000,5e-05,0.1,0.002392,2.54545454545455,0.295623227722772
3,192,Equal,1000,4000,5e-05,0.1,0.0064665,4.09090909090909,0.659516217821782
3,193,Equal,2500,10000,5e-05,0.1,0.0079328,5.68181818181818,1.09839896534653
3,194,Equal,5000,20000,5e-05,0.1,0.0091693,7.5,1.8991892029703
3,195,Equal,7500,30000,5e-05,0.1,0.00883053333333333,10.5,2.47435099009901
3,196,Equal,10000,40000,5e-05,0.1,0.0088197,11.7727272727273,3.17496465346535
3,197,Equal,25000,1e+05,5e-05,0.1,0.01026596,22.5909090909091,8.86919188118812
3,198,Equal,50000,2e+05,5e-05,0.1,0.010589,37.3181818181818,17.9633143564356
3,199,Equal,75000,3e+05,5e-05,0.1,0.0106578,50.3181818181818,27.2976722772277
3,200,Equal,1e+05,4e+05,5e-05,0.1,0.01071975,62.7727272727273,36.3518985148515
4,1,Equal,500,2000,1e-04,0.1,0.002658,3.04545454545455,0.225664316831683
4,2,Equal,1000,4000,1e-04,0.1,0.006035,4.40909090909091,0.64335899009901
4,3,Equal,2500,10000,1e-04,0.1,0.0094798,7.13636363636364,1.52145587128713
4,4,Equal,5000,20000,1e-04,0.1,0.0119339,10.5909090909091,3.02178519306931
4,5,Equal,7500,30000,1e-04,0.1,0.0124631333333333,14.2272727272727,4.21090524752475
4,6,Equal,10000,40000,1e-04,0.1,0.0128817,17.4090909090909,5.7010998019802
4,7,Equal,25000,1e+05,1e-04,0.1,0.0131528,33.3181818181818,14.1236617821782
4,8,Equal,50000,2e+05,1e-04,0.1,0.0132822,56.8181818181818,28.0662178217822
4,9,Equal,75000,3e+05,1e-04,0.1,0.0134538666666667,78.9090909090909,42.7835846534653
4,10,Equal,1e+05,4e+05,1e-04,0.1,0.01348895,100.863636363636,57.5847797029703
4,11,Equal,500,2000,1e-04,0.1,0.003776,2.59090909090909,0.278217782178218
4,12,Equal,1000,4000,1e-04,0.1,0.006489,4.18181818181818,0.697511381188119
4,13,Equal,2500,10000,1e-04,0.1,0.0095234,6.59090909090909,1.40270355445545
4,14,Equal,5000,20000,1e-04,0.1,0.0120825,10.6818181818182,2.85433503465347
4,15,Equal,7500,30000,1e-04,0.1,0.0121490666666667,14.5,4.02539311881188
4,16,Equal,10000,40000,1e-04,0.1,0.01337425,17.6363636363636,5.89351896039604
4,17,Equal,25000,1e+05,1e-04,0.1,0.0123828,32.5909090909091,13.1052507920792
4,18,Equal,50000,2e+05,1e-04,0.1,0.0133957,56.1363636363636,28.8897074257426
4,19,Equal,75000,3e+05,1e-04,0.1,0.0134718666666667,81.6818181818182,43.1610955445545
4,20,Equal,1e+05,4e+05,1e-04,0.1,0.01340625,102.5,57.3386217821782
4,21,Equal,500,2000,1e-04,0.1,0.001488,2.40909090909091,0.230700198019802
4,22,Equal,1000,4000,1e-04,0.1,0.0072225,4.36363636363636,0.682401396039604
4,23,Equal,2500,10000,1e-04,0.1,0.00971,6.90909090909091,1.52035601485149
4,24,Equal,5000,20000,1e-04,0.1,0.0119063,10.9545454545455,2.93465430693069
4,25,Equal,7500,30000,1e-04,0.1,0.0135256666666667,14.6363636363636,4.86258613861386
4,26,Equal,10000,40000,1e-04,0.1,0.0132152,17.4545454545455,6.01776574257426
4,27,Equal,25000,1e+05,1e-04,0.1,0.013314,32.7727272727273,14.2919171287129
4,28,Equal,50000,2e+05,1e-04,0.1,0.0133636,55.1363636363636,28.5596955445545
4,29,Equal,75000,3e+05,1e-04,0.1,0.013398,77.0909090909091,42.7574336633663
4,30,Equal,1e+05,4e+05,1e-04,0.1,0.0135659,101.090909090909,57.6019396039604
4,31,Equal,500,2000,1e-04,0.1,0.004618,3.09090909090909,0.427346415841584
4,32,Equal,1000,4000,1e-04,0.1,0.0085635,4.22727272727273,0.821994653465347
4,33,Equal,2500,10000,1e-04,0.1,0.0103012,6.81818181818182,1.56060085643564
4,34,Equal,5000,20000,1e-04,0.1,0.0115669,10.4545454545455,2.68179354455446
4,35,Equal,7500,30000,1e-04,0.1,0.0121316,13.2727272727273,4.28600732673267
4,36,Equal,10000,40000,1e-04,0.1,0.0126135,18.0909090909091,5.62061202970297
4,37,Equal,25000,1e+05,1e-04,0.1,0.0129952,33.2272727272727,13.9053365841584
4,38,Equal,50000,2e+05,1e-04,0.1,0.0133265,56.3636363636364,28.7089297029703
4,39,Equal,75000,3e+05,1e-04,0.1,0.0131759333333333,80.3181818181818,42.7598287128713
4,40,Equal,1e+05,4e+05,1e-04,0.1,0.01337465,100.363636363636,57.7397084158416
4,41,Equal,500,2000,1e-04,0.1,0.004688,2.68181818181818,0.483085346534654
4,42,Equal,1000,4000,1e-04,0.1,0.0091065,4.45454545454545,0.943259064356436
4,43,Equal,2500,10000,1e-04,0.1,0.0091696,7.04545454545455,1.42497417326733
4,44,Equal,5000,20000,1e-04,0.1,0.0109009,10.6818181818182,2.71847488118812
4,45,Equal,7500,30000,1e-04,0.1,0.0129644666666667,14.3181818181818,4.48998792079208
4,46,Equal,10000,40000,1e-04,0.1,0.0127464,18.7272727272727,5.71191207920792
4,47,Equal,25000,1e+05,1e-04,0.1,0.0134246,33.1818181818182,14.6674392079208
4,48,Equal,50000,2e+05,1e-04,0.1,0.0131688,56.2727272727273,27.6433148514852
4,49,Equal,75000,3e+05,1e-04,0.1,0.0135852,79.5,43.7226277227723
4,50,Equal,1e+05,4e+05,1e-04,0.1,0.01343255,104,57.5310985148515
4,51,Equal,500,2000,1e-04,0.1,0.005232,3.54545454545455,0.446022831683168
4,52,Equal,1000,4000,1e-04,0.1,0.00902050000000001,5.5,1.01311675742574
4,53,Equal,2500,10000,1e-04,0.1,0.0104702,7.86363636363636,1.5700471980198
4,54,Equal,5000,20000,1e-04,0.1,0.0112087,11.0454545454545,2.82695484653465
4,55,Equal,7500,30000,1e-04,0.1,0.0119455333333333,14.2727272727273,4.01981044554455
4,56,Equal,10000,40000,1e-04,0.1,0.0130545,17.7272727272727,5.84774366336634
4,57,Equal,25000,1e+05,1e-04,0.1,0.0131672,33.4090909090909,14.2070600990099
4,58,Equal,50000,2e+05,1e-04,0.1,0.0136106,56.0454545454546,29.1409985148515
4,59,Equal,75000,3e+05,1e-04,0.1,0.0132215333333333,78.0454545454546,42.3384816831683
4,60,Equal,1e+05,4e+05,1e-04,0.1,0.01352835,102.272727272727,57.9742292079208
4,61,Equal,500,2000,1e-04,0.1,0.005154,2.68181818181818,0.458102495049505
4,62,Equal,1000,4000,1e-04,0.1,0.00709550000000001,4.72727272727273,0.960606405940594
4,63,Equal,2500,10000,1e-04,0.1,0.0093046,6.54545454545455,1.38819476732673
4,64,Equal,5000,20000,1e-04,0.1,0.0121255,10.5,2.9044191039604
4,65,Equal,7500,30000,1e-04,0.1,0.0125468666666667,13.8181818181818,4.16265633663366
4,66,Equal,10000,40000,1e-04,0.1,0.01332245,17.0909090909091,6.00499178217822
4,67,Equal,25000,1e+05,1e-04,0.1,0.0133698,32.0454545454546,14.3483675247525
4,68,Equal,50000,2e+05,1e-04,0.1,0.0132351,54.9545454545455,28.4955955445545
4,69,Equal,75000,3e+05,1e-04,0.1,0.0136502666666667,81.6818181818182,43.6574975247525
4,70,Equal,1e+05,4e+05,1e-04,0.1,0.01322395,99.4090909090909,56.0223574257426
4,71,Equal,500,2000,1e-04,0.1,0.003666,2.90909090909091,0.38340596039604
4,72,Equal,1000,4000,1e-04,0.1,0.006539,4.5,0.757736742574257
4,73,Equal,2500,10000,1e-04,0.1,0.0100336,6.77272727272727,1.47261606435644
4,74,Equal,5000,20000,1e-04,0.1,0.0120378,10.1818181818182,3.09422485148515
4,75,Equal,7500,30000,1e-04,0.1,0.0128592666666667,14,4.53118806930693
4,76,Equal,10000,40000,1e-04,0.1,0.0119416,16.8636363636364,5.30105851485149
4,77,Equal,25000,1e+05,1e-04,0.1,0.0136402,32.1818181818182,14.739912970297
4,78,Equal,50000,2e+05,1e-04,0.1,0.0130994,56.4545454545455,27.9445
4,79,Equal,75000,3e+05,1e-04,0.1,0.0133856,80,42.590794059406
4,80,Equal,1e+05,4e+05,1e-04,0.1,0.0135198,100.954545454545,56.890547029703
4,81,Equal,500,2000,1e-04,0.1,0.004428,3.31818181818182,0.293803405940594
4,82,Equal,1000,4000,1e-04,0.1,0.00643899999999999,4.22727272727273,0.790258693069307
4,83,Equal,2500,10000,1e-04,0.1,0.00772720000000001,6.59090909090909,1.04532824752475
4,84,Equal,5000,20000,1e-04,0.1,0.0121539,10.7272727272727,3.02630183168317
